ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11350,노원구,10500,상계동,1,대지,1383,0001,그린하이츠빌라,2024-02-15,30000,61.17,30.0,1.0,,,1995,연립다세대,중개거래,서울 노원구
2024,11500,강서구,10900,방화동,1,대지,0890,0000,마곡푸르지오,2024-02-15,86000,59.87,0.0,11.0,,,2008,아파트,중개거래,서울 강서구
2024,11680,강남구,10100,역삼동,1,대지,0825,0020,강남역 센트럴 푸르지오 시티,2024-02-15,29500,24.63,33.02,11.0,,,2015,오피스텔,중개거래,서울 강남구
2024,11110,종로구,18200,구기동,1,대지,0125,0005,마운틴뷰,2024-02-15,58350,64.39,0.0,3.0,,,2019,아파트,중개거래,서울 종로구
2024,11680,강남구,10600,대치동,1,대지,1014,0003,대치삼성,2024-02-15,189000,59.88,0.0,12.0,,,2000,아파트,중개거래,서울 강남구
2024,11260,중랑구,10400,묵동,,,,,,2024-02-15,62000,81.75,120.0,0.0,,,1977,단독다가구,중개거래,서울 중랑구
2024,11290,성북구,13600,하월곡동,1,대지,0064,0000,동부주택,2024-02-15,54000,79.99,61.97,3.0,,,1987,연립다세대,중개거래,서울 성북구
2024,11440,마포구,10900,염리동,1,대지,0532,0000,마포프레스티지자이,2024-02-15,154000,59.78,0.0,23.0,,,2021,아파트,중개거래,서울 마포구
2024,11545,금천구,10100,가산동,1,대지,0550,0017,가산 미소지움,2024-02-15,10600,15.88,15.88,6.0,,,2017,오피스텔,중개거래,서울 금천구
2024,11680,강남구,10800,논현동,1,대지,0155,0009,만송빌라,2024-02-15,55000,68.13,30.55,1.0,,,2002,연립다세대,직거래,
2024,11320,도봉구,10500,쌍문동,1,대지,0731,0000,e편한세상,2024-02-15,68800,84.97,0.0,7.0,,,2007,아파트,중개거래,서울 노원구
2024,11440,마포구,12300,망원동,1,대지,0417,0005,망원동다세대주택,2024-02-15,43500,85.1,45.0,2.0,,,2003,연립다세대,중개거래,서울 마포구
2024,11545,금천구,10200,독산동,1,대지,1007,0013,e편한세상 독산 더타워,2024-02-15,17400,26.22,43.0,36.0,,,2019,오피스텔,중개거래,서울 금천구
2024,11305,강북구,10300,수유동,1,대지,0281,0029,메종루체,2024-02-15,17000,29.55,19.43,5.0,,,2014,연립다세대,중개거래,서울 강북구
2024,11380,은평구,10500,구산동,1,대지,0219,0001,동진빌라,2024-02-15,34000,75.27,34.0,1.0,,,2001,연립다세대,중개거래,서울 은평구
2024,11305,강북구,10300,수유동,1,대지,0281,0029,메종루체,2024-02-15,15800,29.55,19.43,2.0,,,2014,연립다세대,중개거래,서울 강북구
2024,11380,은평구,10300,불광동,1,대지,0272,0042,(272-42),2024-02-15,41300,41.46,20.0,2.0,,,1994,연립다세대,중개거래,서울 은평구
2024,11260,중랑구,10100,면목동,1,대지,1513,0000,면목삼호101,2024-02-15,54500,83.27,0.0,3.0,,,2000,아파트,중개거래,서울 종로구
2024,11380,은평구,10900,신사동,1,대지,0025,0062,동진맨션(25-62),2024-02-15,40500,81.51,42.51,2.0,,,2002,연립다세대,중개거래,서울 은평구
2024,11140,중구,12500,충무로2가,1,대지,0048,0002,명동 엠퍼스트플레이스,2024-02-15,52050,41.41,60.89,13.0,,,2007,오피스텔,직거래,
2024,11650,서초구,10800,서초동,1,대지,1507,0017,그레이스빌(1507),2024-02-15,114000,135.68,70.0,2.0,,,2003,연립다세대,중개거래,서울 서초구
2024,11590,동작구,10900,신대방동,1,대지,0366,0088,명성하이츠빌라,2024-02-15,29000,58.36,36.0,2.0,,,1992,연립다세대,직거래,
2024,11350,노원구,10500,상계동,1,대지,1382,0024,(1382-24),2024-02-15,17650,35.26,18.0,1.0,,,1993,연립다세대,중개거래,서울 노원구
2024,11590,동작구,10500,흑석동,1,대지,0010,0000,명수대현대,2024-02-15,175000,112.29,0.0,12.0,,,1988,아파트,중개거래,서울 동작구
2024,11470,양천구,10200,목동,1,대지,0928,0000,건영,2024-02-15,67000,84.33,0.0,10.0,,,1994,아파트,중개거래,서울 양천구
2024,11305,강북구,10100,미아동,,,,,,2024-02-15,54000,49.88,66.0,0.0,,,1971,단독다가구,중개거래,서울 강북구
2024,11500,강서구,10300,화곡동,1,대지,0899,0004,동양하우징(899-4),2024-02-15,22000,26.29,0.0,8.0,,,2017,아파트,직거래,
2024,11140,중구,15700,산림동,,,,,,2024-02-15,58544,49.58,28.0,0.0,,,null,단독다가구,직거래,
2024,11440,마포구,10200,공덕동,1,대지,0457,0000,공덕3삼성래미안,2024-02-15,146000,84.98,0.0,5.0,,,2004,아파트,중개거래,서울 마포구
2024,11530,구로구,10700,개봉동,1,대지,0345,0005,명품준쉐르빌,2024-02-15,25000,48.01,28.89,3.0,,,2014,연립다세대,중개거래,서울 구로구
2024,11545,금천구,10200,독산동,1,대지,1147,0000,금천롯데캐슬골드파크1차,2024-02-15,88000,59.94,0.0,7.0,,,2016,아파트,중개거래,서울 금천구
2024,11560,영등포구,13200,신길동,,,,,,2024-02-15,49000,40.89,96.0,0.0,,,1965,단독다가구,직거래,
2024,11620,관악구,10100,봉천동,1,대지,0466,0012,드림맨션,2024-02-15,33000,52.05,30.0,4.0,,,2003,연립다세대,중개거래,서울 관악구
2024,11470,양천구,10100,신정동,,,,,,2024-02-15,10000,35.93,79.0,0.0,,,1973,단독다가구,중개거래,서울 양천구
2024,11740,강동구,10100,명일동,1,대지,0188,0000,188,2024-02-15,39500,19.13,13.74,4.0,,,2019,연립다세대,중개거래,서울 강동구
2024,11500,강서구,10900,방화동,,,,,,2024-02-15,16000,24.13,26.0,0.0,,,1958,단독다가구,직거래,
2024,11215,광진구,10500,자양동,1,대지,0227,0112,동화홈타운(227-112),2024-02-15,29500,29.91,17.45,3.0,,,2018,연립다세대,중개거래,서울 광진구
2024,11470,양천구,10300,신월동,1,대지,1078,0000,목동센트럴아이파크위브4단지,2024-02-15,102000,84.97,0.0,6.0,,,2020,아파트,중개거래,서울 양천구
2024,11350,노원구,10400,하계동,1,대지,0271,0003,건영,2024-02-15,31000,53.14,0.0,10.0,,,1988,아파트,직거래,
2024,11470,양천구,10100,신정동,1,대지,0326,0000,목동신시가지12,2024-02-15,146000,71.64,0.0,13.0,,,1988,아파트,중개거래,서울 양천구
2024,11305,강북구,10100,미아동,1,대지,0811,0000,두산위브트레지움,2024-02-15,74000,84.99,0.0,3.0,,,2011,아파트,중개거래,서울 강북구
2024,11470,양천구,10200,목동,1,대지,0902,0000,목동신시가지2,2024-02-15,145000,65.82,0.0,14.0,,,1986,아파트,중개거래,서울 양천구
2024,11740,강동구,10800,성내동,1,대지,0504,0004,거화리치빌,2024-02-15,50000,70.25,39.66,5.0,,,2009,연립다세대,중개거래,서울 강동구
2024,11260,중랑구,10400,묵동,1,대지,0170,0001,묵동자이(2단지),2024-02-15,89500,101.9,0.0,23.0,,,2010,아파트,중개거래,서울 중랑구
2024,11470,양천구,10300,신월동,1,대지,1006,0002,두손파스텔,2024-02-15,25000,59.74,25.79,1.0,,,2001,연립다세대,중개거래,서울 양천구
2024,11590,동작구,10200,상도동,1,대지,0531,0000,힐스테이트 상도 센트럴파크,2024-02-15,123000,84.61,0.0,2.0,,,2012,아파트,중개거래,서울 동작구
2024,11500,강서구,10900,방화동,1,대지,0182,0042,동원라테라스,2024-02-15,30300,36.84,20.97,6.0,,,2017,연립다세대,직거래,
2024,11590,동작구,10500,흑석동,1,대지,0335,0000,흑석한강센트레빌,2024-02-15,161000,84.91,0.0,9.0,,,2011,아파트,중개거래,서울 서초구
2024,11500,강서구,10900,방화동,1,대지,0887,0000,개화산경남아너스빌,2024-02-15,73500,82.53,0.0,13.0,,,2007,아파트,중개거래,서울 강서구
2024,11380,은평구,10900,신사동,1,대지,0300,0006,미토하우스,2024-02-15,21000,27.02,21.0,3.0,,,2016,연립다세대,중개거래,서울 은평구
2024,11500,강서구,10300,화곡동,1,대지,0367,0051,골든빌(367-51),2024-02-15,23500,21.8,11.36,6.0,,,2018,연립다세대,직거래,
2024,11440,마포구,11100,신수동,1,대지,0459,0000,밤섬경남아너스빌,2024-02-15,130000,84.83,0.0,6.0,,,2009,아파트,중개거래,서울 마포구
2024,11620,관악구,10200,신림동,1,대지,1735,0000,관악산휴먼시아2단지,2024-02-15,52000,59.99,0.0,10.0,,,2008,아파트,중개거래,서울 관악구
2024,11500,강서구,10900,방화동,1,대지,0839,0000,방화그린,2024-02-15,41500,39.76,0.0,13.0,,,1993,아파트,중개거래,서울 강서구
2024,11620,관악구,10200,신림동,1,대지,1735,0000,관악산휴먼시아2단지,2024-02-15,54000,59.99,0.0,15.0,,,2008,아파트,중개거래,서울 관악구
2024,11380,은평구,10700,응암동,1,대지,0768,0000,백련산해모로,2024-02-15,72950,59.93,0.0,2.0,,,2020,아파트,중개거래,서울 은평구
2024,11410,서대문구,12000,남가좌동,1,대지,0385,0000,DMC파크뷰자이1단지,2024-02-15,119000,84.97,0.0,17.0,,,2015,아파트,중개거래,서울 서대문구
2024,11500,강서구,10400,가양동,1,대지,0448,0010,보광드림타운,2024-02-15,74700,84.22,0.0,6.0,,20240227,2003,아파트,중개거래,서울 강서구
2024,11320,도봉구,10500,쌍문동,1,대지,0306,0003,(306-3),2024-02-15,12300,34.86,27.0,2.0,,,1987,연립다세대,중개거래,서울 도봉구
2024,11500,강서구,10400,가양동,1,대지,0448,0010,보광드림타운,2024-02-15,74700,84.22,0.0,6.0,,,2003,아파트,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,0366,0036,더원,2024-02-15,25000,28.97,17.0,2.0,,,2019,연립다세대,중개거래,서울 강서구
2024,11410,서대문구,11800,홍은동,1,대지,0013,0025,북한산두산위브2차,2024-02-15,63000,59.75,0.0,8.0,,,2021,아파트,중개거래,서울 서대문구
2024,11410,서대문구,12000,남가좌동,1,대지,0384,0000,DMC파크뷰자이2단지,2024-02-15,117000,84.99,0.0,22.0,,,2015,아파트,중개거래,서울 서대문구
2024,11380,은평구,10300,불광동,1,대지,0637,0000,북한산래미안아파트(2단지),2024-02-15,75000,59.99,0.0,8.0,,,2010,아파트,중개거래,서울 서대문구
2024,11380,은평구,10300,불광동,1,대지,0635,0000,북한산힐스테이트1차아파트,2024-02-15,77000,84.37,0.0,2.0,,,2009,아파트,중개거래,서울 은평구
2024,11380,은평구,10500,구산동,1,대지,0021,0012,블리스빌,2024-02-15,33000,44.87,24.67,6.0,,,2014,연립다세대,중개거래,서울 은평구
2024,11305,강북구,10100,미아동,1,대지,1357,0000,삼각산아이원,2024-02-15,65000,84.71,0.0,12.0,,,2003,아파트,중개거래,서울 성북구
2024,11620,관악구,10200,신림동,1,대지,1638,0001,삼모 더 프라임 타워,2024-02-15,16500,23.89,34.87,21.0,,,2011,오피스텔,중개거래,서울 관악구
2024,11560,영등포구,11000,여의도동,1,대지,0030,0002,삼부,2024-02-15,273000,135.8,0.0,6.0,,,1975,아파트,중개거래,서울 영등포구
2024,11290,성북구,13400,길음동,1,대지,1276,0000,삼부컨비니언,2024-02-15,60200,59.94,0.0,9.0,,,1998,아파트,중개거래,서울 성북구
2024,11140,중구,14300,장충동1가,,,,,,2024-02-15,467000,647.46,290.0,0.0,,,1991,단독다가구,중개거래,서울 강남구
2024,11305,강북구,10300,수유동,1,대지,0391,0128,삼성s클래스,2024-02-15,21500,29.47,21.0,5.0,,,2015,연립다세대,중개거래,서울 강북구
2024,11680,강남구,10500,삼성동,1,대지,0004,0006,삼성동한솔아파트,2024-02-15,163000,85.0,0.0,2.0,,,1998,아파트,중개거래,서울 강남구
2024,11500,강서구,10300,화곡동,1,대지,0156,0014,삼성빌라트B동(156-14),2024-02-15,16000,44.7,19.83,4.0,,,2001,연립다세대,중개거래,서울 강서구
2024,11545,금천구,10200,독산동,1,대지,0189,0034,삼성하이츠빌(189-34),2024-02-15,26600,40.55,27.0,2.0,,,2017,연립다세대,중개거래,서울 금천구
2024,11440,마포구,12300,망원동,1,대지,0469,0031,삼우렉스빌B동,2024-02-15,24000,34.77,13.48,4.0,,,2012,연립다세대,중개거래,서울 마포구
2024,11305,강북구,10300,수유동,1,대지,0430,0001,삼원빌라트,2024-02-15,18500,45.78,25.58,3.0,,,2002,연립다세대,중개거래,서울 강북구
2024,11350,노원구,10300,공릉동,1,대지,0714,0000,삼익4단지아파트,2024-02-15,54000,59.04,0.0,8.0,,,1994,아파트,중개거래,서울 노원구
2024,11260,중랑구,10100,면목동,1,대지,1502,0000,현대,2024-02-15,63500,84.09,0.0,3.0,,,1994,아파트,중개거래,서울 중랑구
2024,11710,송파구,10700,가락동,1,대지,0176,0000,삼환,2024-02-15,116500,72.88,0.0,8.0,,,1984,아파트,중개거래,서울 송파구
2024,11350,노원구,10500,상계동,1,대지,1289,0000,상계불암대림,2024-02-15,65000,84.96,0.0,3.0,,,2000,아파트,중개거래,서울 노원구
2024,11350,노원구,10500,상계동,1,대지,0765,0000,상계주공1(고층),2024-02-15,48000,49.94,0.0,3.0,,,1988,아파트,중개거래,서울 노원구
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,2024-02-15,188000,84.95,0.0,4.0,,,2018,아파트,중개거래,서울 송파구
2024,11350,노원구,10500,상계동,1,대지,0691,0000,상계주공7(고층),2024-02-15,49000,45.9,0.0,7.0,,,1988,아파트,중개거래,서울 노원구
2024,11440,마포구,12700,상암동,1,대지,1637,0000,상암월드컵파크2단지,2024-02-15,88300,59.92,0.0,17.0,,,2003,아파트,중개거래,서울 마포구
2024,11620,관악구,10100,봉천동,1,대지,0869,0006,서울대역 마에스트로,2024-02-15,17200,22.6,34.88,13.0,,20240219,2012,오피스텔,중개거래,서울 관악구
2024,11305,강북구,10300,수유동,1,대지,0024,0002,설악빌라A동,2024-02-15,20800,41.65,24.67,5.0,,,2013,연립다세대,중개거래,서울 강북구
2024,11215,광진구,10300,구의동,1,대지,0239,0048,한울타운,2024-02-15,27000,29.96,19.37,4.0,,,2016,연립다세대,중개거래,서울 광진구
2024,11215,광진구,10300,구의동,1,대지,0239,0048,한울타운,2024-02-15,27000,29.96,19.37,4.0,,,2016,연립다세대,중개거래,서울 광진구
2024,11530,구로구,10200,구로동,1,대지,1275,0000,성삼하이츠,2024-02-15,49000,58.58,0.0,2.0,,,2004,아파트,중개거래,서울 구로구
2024,11560,영등포구,12500,양평동1가,1,대지,0222,0008,성운쉐르빌,2024-02-15,27900,27.05,17.0,4.0,,,2018,연립다세대,직거래,
2024,11500,강서구,10100,염창동,1,대지,0295,0000,성원,2024-02-15,95000,84.81,0.0,8.0,,,2001,아파트,중개거래,서울 강서구
2024,11530,구로구,11200,항동,1,대지,0241,0000,한양수자인에듀힐즈,2024-02-15,80000,84.95,0.0,10.0,,,2019,아파트,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0818,0011,성훈에이스빌,2024-02-15,19000,51.43,26.6,3.0,,,2002,연립다세대,중개거래,서울 강서구
2024,11530,구로구,10800,오류동,1,대지,0006,0059,락스테이,2024-02-15,17000,29.97,44.81,11.0,,,2018,오피스텔,직거래,
2024,11320,도봉구,10500,쌍문동,1,대지,0059,0000,한양2,2024-02-15,36000,59.67,0.0,12.0,,,1988,아파트,중개거래,서울 도봉구
2024,11740,강동구,10800,성내동,1,대지,0199,0019,한솔애리즈601동,2024-02-15,75000,84.63,0.0,9.0,,,2005,아파트,중개거래,서울 강동구
2024,11260,중랑구,10600,신내동,1,대지,0657,0000,신내9진흥,2024-02-15,30500,33.18,0.0,10.0,,,1996,아파트,중개거래,서울 중랑구
2024,11320,도봉구,10500,쌍문동,1,대지,0137,0127,한보빌라6차,2024-02-15,16000,48.93,21.0,3.0,,,1994,연립다세대,중개거래,서울 도봉구
2024,11560,영등포구,12500,양평동1가,1,대지,0020,0000,신동아,2024-02-15,79000,61.59,0.0,14.0,,,1982,아파트,중개거래,서울 양천구
2024,11620,관악구,10200,신림동,2,산,0028,0009,신동아,2024-02-15,48200,84.3,0.0,5.0,,,1994,아파트,중개거래,서울 관악구
2024,11320,도봉구,10600,방학동,1,대지,0531,0000,신동아아파트2,2024-02-15,48000,84.86,0.0,1.0,,,1992,아파트,중개거래,서울 강서구
2024,11260,중랑구,10400,묵동,1,대지,0382,0000,신안2,2024-02-15,48000,59.85,0.0,1.0,,,2000,아파트,중개거래,서울 중랑구
2024,11470,양천구,10300,신월동,1,대지,0491,0001,신월대림,2024-02-15,60000,84.99,0.0,16.0,,,2001,아파트,중개거래,서울 양천구
2024,11680,강남구,11200,자곡동,1,대지,0611,0000,래미안강남힐즈,2024-02-15,168500,91.96,0.0,14.0,,,2014,아파트,중개거래,서울 강남구
2024,11500,강서구,10300,화곡동,1,대지,0839,0026,신한주택(839-26),2024-02-15,22000,43.48,24.0,3.0,,,2010,연립다세대,중개거래,서울 강서구
2024,11560,영등포구,11100,당산동1가,1,대지,0152,0000,썬샤인빌,2024-02-15,26500,29.07,14.0,5.0,,,2017,연립다세대,중개거래,서울 영등포구
2024,11500,강서구,10300,화곡동,1,대지,0351,0041,씨티하우스비동,2024-02-15,20000,21.91,13.5,5.0,,,2017,연립다세대,중개거래,서울 강서구
2024,11470,양천구,10100,신정동,1,대지,1296,0000,아이파크,2024-02-15,112500,59.82,0.0,9.0,,,2002,아파트,중개거래,서울 양천구
2024,11530,구로구,11200,항동,1,대지,0237,0000,하버라인2단지,2024-02-15,72000,74.85,0.0,11.0,,,2019,아파트,중개거래,서울 구로구
2024,11350,노원구,10200,월계동,1,대지,0376,0062,하버드빌리지,2024-02-15,11000,12.58,7.0,3.0,,,2011,연립다세대,중개거래,서울 노원구
